web_date,type,desc_title,proposal_id,proposal_link,period,proposal_filename
30.07.1999,RV,"Aktiengesetz, Handelsgesetzbuch u.a., Änderung",1902 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01902/index.shtml,XX,XX_1902dB
30.07.1999,RV,Notifikationsgesetz 1999 - NotifG 1999,1898 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01898/index.shtml,XX,XX_1898dB
30.07.1999,RV,"Denkmalschutzgesetz - DMSG, Änderung",1769 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01769/index.shtml,XX,XX_1769dB
30.07.1999,A,"Mineralrohstoffgesetz, Änderung",1170/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01170/index.shtml,XX,XX_1170A
29.07.1999,BUA,Hydrographiegesetz,2080 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_02080/index.shtml,XX,XX_2080dB
29.07.1999,BUA,"Entwurf eines Bundesgesetzes, mit dem das Versicherungsvertragsgesetz 1958 geändert wird",2029 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_02029/index.shtml,XX,XX_2029dB
29.07.1999,BUA,"Fonds zur Finanzierung der ""In-vitro-Fertilisation"" eingerichtet wird (IVF-Fonds-Gesetz)",2010 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_02010/index.shtml,XX,XX_2010dB
29.07.1999,RV,"Universitäts-Studiengesetz, Änderung",1997 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01997/index.shtml,XX,XX_1997dB
29.07.1999,RV,"Tierversuchsgesetz 1988, Änderung",1973 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01973/index.shtml,XX,XX_1973dB
29.07.1999,BUA,"Bundesgesetz, mit dem das AMA-Gesetz 1992 geändert wird",1944 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01944/index.shtml,XX,XX_1944dB
29.07.1999,RV,Universitäts-Akkreditierungsgesetz - UniAkkG,1914 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01914/index.shtml,XX,XX_1914dB
29.07.1999,RV,"Beamten-Kranken- und Unfallversicherungsgesetz (27. Novelle zum B-KUVG), Karenzgeldgesetz, Änderung",1912 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01912/index.shtml,XX,XX_1912dB
29.07.1999,RV,"Bauern-Sozialversicherungsgesetz, Änderung (23. Novelle zum BSVG)",1911 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01911/index.shtml,XX,XX_1911dB
29.07.1999,RV,"Gewerbliches Sozialversicherungsgesetz, Änderung (24. Novelle zum GSVG)",1910 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01910/index.shtml,XX,XX_1910dB
29.07.1999,RV,"Allgemeines Sozialversicherungsgesetzs, Änderung (57. Novelle zum ASVG)",1909 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01909/index.shtml,XX,XX_1909dB
29.07.1999,RV,Bundesgesetz betr. die Veräußerung der Anteile des Bundes an der Timmelsjoch-Hochalpenstraße - Aktiengesellschaft,1906 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01906/index.shtml,XX,XX_1906dB
29.07.1999,RV,Bundesarchivgesetz,1897 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01897/index.shtml,XX,XX_1897dB
29.07.1999,RV,"Bundesbehindertengesetz, Änderung",1857 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01857/index.shtml,XX,XX_1857dB
29.07.1999,RV,Bundesgesetz betreffend die Übertragung des Bundesanteils an der Olympia-Eissportzentrum Innsbruck Ges.m.b.H. sowie die Übertragung von unbeweglichem Bundesvermögen,1855 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01855/index.shtml,XX,XX_1855dB
29.07.1999,RV,"Glücksspielgesetz, Bundes-Sportförderungsgesetz, Änderung",1854 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01854/index.shtml,XX,XX_1854dB
29.07.1999,RV,Schienenverkehrsmarkt-Regulierungsgesetz,1835 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01835/index.shtml,XX,XX_1835dB
29.07.1999,RV,Bundesstatistikgesetz 2000,1830 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01830/index.shtml,XX,XX_1830dB
29.07.1999,RV,Erstes Bundesrechtsbereinigungsgesetz - 1. BRBG,1811 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01811/index.shtml,XX,XX_1811dB
29.07.1999,RV,"Allgemeines Sozialversicherungsgesetz, Änderung (56. Novelle zum ASVG)",1776 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01776/index.shtml,XX,XX_1776dB
29.07.1999,RV,"Mutterschutzgesetz 1979, Eltern-Karenzurlaubsgesetz u.a., Änderung",1768 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01768/index.shtml,XX,XX_1768dB
29.07.1999,RV,"Poststrukturgesetz, Post-Betriebsverfassungsgesetz u.a., Änderung",1765 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01765/index.shtml,XX,XX_1765dB
29.07.1999,RV,12. Wiederauffüllung der Mittel der Internationalen Entwicklungsorganisation,1762 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01762/index.shtml,XX,XX_1762dB
29.07.1999,RV,8. allgemeine Wiederauffüllung der Mittel des Afrikanischen Entwicklungsfonds,1761 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01761/index.shtml,XX,XX_1761dB
29.07.1999,RV,Datenschutzgesetz 2000 - DSG,1613 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01613/index.shtml,XX,XX_1613dB
29.07.1999,RV,"Sicherheitspolizeigesetz, Änderung (SPG-Novelle 1999)",1479 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01479/index.shtml,XX,XX_1479dB
29.07.1999,RV,"Wasserrechtsgesezt, Änderung (WRG-Novelle 1998)",1199 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01199/index.shtml,XX,XX_1199dB
29.07.1999,A,"Beseitigung behindertendiskriminierender Bestimmungen, Änderung",1173/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01173/index.shtml,XX,XX_1173A
29.07.1999,A,"Rundfunkgebührengesetz; Fernmeldegebührengesetz, Rundfunkverordnung u.a., Änderung",1163/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01163/index.shtml,XX,XX_1163A
29.07.1999,A,XX. GP des Nationalrates vorzeitig beendet wird,1161/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01161/index.shtml,XX,XX_1161A
29.07.1999,A,"Nachtschwerarbeitsgesetz, Urlaubsgesetz u.a., Änderung",1150/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01150/index.shtml,XX,XX_1150A
29.07.1999,A,"Arbeitsmarktservicegesetz, Arbeitsmarktförderungsgesetz u.a., Änderung",1145/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01145/index.shtml,XX,XX_1145A
29.07.1999,A,Öffentlicher Personennah- und Regionalverkehrsgesetz 1999 - ÖPNRV-G 1999,1132/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01132/index.shtml,XX,XX_1132A
29.07.1999,A,(Kraftfahrliniengesetz - KflG),1118/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01118/index.shtml,XX,XX_1118A
29.07.1999,A,"Journalistengesetz, Änderung",1114/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01114/index.shtml,XX,XX_1114A
22.07.1999,RV,"Überweisungsgesetz, Finalitätsgesetz; Konkursordnung, Ausgleichsordnung u.a., Änderung",1793 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01793/index.shtml,XX,XX_1793dB
16.07.1999,A,"Abfallwirtschaftsgesetz, Änderung (Abfallwirtschaftsgesetz-Novelle 1999)",1182/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01182/index.shtml,XX,XX_1182A
16.07.1999,A,"Allgemeine Sozialversicherungsgesetz, Gewerbliche Sozialversicherungsgesetz u.a., Änderung",1151/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01151/index.shtml,XX,XX_1151A
16.07.1999,A,"Allgemeine Sozialversicherungsgesetz, Gewerbliche Sozialversicherungsgesetz, Änderung",1146/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01146/index.shtml,XX,XX_1146A
16.07.1999,A,"Gewerbliches Sozialversicherungsgesetz, Änderung",892/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00892/index.shtml,XX,XX_892A
16.07.1999,A,Allgemeine Gewerbliche Bauern-Sozialversicherungsgesetz,807/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00807/index.shtml,XX,XX_807A
16.07.1999,A,"Karenzurlaubszuschußgesetz, Karenzgeldgesetz, Änderung",504/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00504/index.shtml,XX,XX_504A
16.07.1999,A,"Elternkarenzurlaubsgesetz, Änderung",502/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00502/index.shtml,XX,XX_502A
15.07.1999,RV,"Gefahrgutbeförderungsgesetz, Änderung",1833 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01833/index.shtml,XX,XX_1833dB
15.07.1999,A,"Wasserrechtsgesetz, Änderung",1071/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01071/index.shtml,XX,XX_1071A
15.07.1999,A,"Wohnungsgemeinnützigkeitsgesetz, Änderung",1013/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01013/index.shtml,XX,XX_1013A
15.07.1999,A,"Unlauterer Wettbewerb, Änderung",367/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00367/index.shtml,XX,XX_367A
14.07.1999,RV,"Bundesstraßenfinanzierungsgesetz, ASFINAG-Ermächtigungsgesetz, Änderung",1853 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01853/index.shtml,XX,XX_1853dB
14.07.1999,A,"Bundesabgabenordnung, Änderung",1181/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01181/index.shtml,XX,XX_1181A
13.07.1999,GABR,"Bundesverfassungsgesetz, mit dem das Bundes-Verfassungsgesetz geändert wird",1978 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01978/index.shtml,XX,XX_1978dB
13.07.1999,A,"Finanzausgleichsgesetz, Bundesabgabenordnung, Änderung",1177/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01177/index.shtml,XX,XX_1177A
13.07.1999,A,"Finanzausgleichsgesetz, Bundesabgabenordnung, Änderung",1175/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01175/index.shtml,XX,XX_1175A
13.07.1999,A,Allgemeines Behinderten-Gleichstellungsgesetz,1159/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01159/index.shtml,XX,XX_1159A
13.07.1999,A,atomfreies Österreich,1156/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01156/index.shtml,XX,XX_1156A
13.07.1999,A,"Regionalradiogesetz, Änderung",1021/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01021/index.shtml,XX,XX_1021A
13.07.1999,A,"Bankwesengesetz, Änderung",252/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00252/index.shtml,XX,XX_252A
09.07.1999,A,"Universitäts-Studiengesetz - UniStG, Änderung",910/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00910/index.shtml,XX,XX_910A
08.07.1999,A,Umweltverträglichkeitsprüfungsgesetz - UVP-G,1057/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01057/index.shtml,XX,XX_1057A
08.07.1999,A,"Wehrgesetz, Änderung",671/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00671/index.shtml,XX,XX_671A
06.07.1999,RV,Wohnrechtsnovelle 1999 - WRN 1999,1674 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01674/index.shtml,XX,XX_1674dB
06.07.1999,A,"Wohnungsgemeinnützigkeitsgesetz, Änderung",1010/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01010/index.shtml,XX,XX_1010A
06.07.1999,A,"Namensänderungsgesetz, Änderung",669/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00669/index.shtml,XX,XX_669A
06.07.1999,A,"Strafprozeßordnung, Exekutionsordnung, Änderung",132/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00132/index.shtml,XX,XX_132A
01.07.1999,BUA,Bundesgesetz über den unabhängigen Bundesasylsenat,1946 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01946/index.shtml,XX,XX_1946dB
01.07.1999,BUA,Versicherungsaufsichtsgesetz,1895 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01895/index.shtml,XX,XX_1895dB
01.07.1999,BUA,Normverbrauchsabgabegesetz,1859 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01859/index.shtml,XX,XX_1859dB
01.07.1999,RV,Bundesgesetz über Aufgaben und Organisation des auswärtigen Dienstes - Statut,1852 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01852/index.shtml,XX,XX_1852dB
01.07.1999,RV,"Gelegenheitsverkehrs-Gesetz 1996, Änderung",1834 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01834/index.shtml,XX,XX_1834dB
01.07.1999,RV,"Bundes-Gleichbehandlungsgesetz, Ausschreibungsgesetz u.a., Änderung",1831 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01831/index.shtml,XX,XX_1831dB
01.07.1999,RV,"Medizinproduktegesetz, AIDS-Gesetz 1993, Änderung",1778 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01778/index.shtml,XX,XX_1778dB
01.07.1999,RV,"Hebammengesetz, Gesundheits- und Krankenpflegegesetz, Änderung",1777 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01777/index.shtml,XX,XX_1777dB
01.07.1999,RV,Kartellgesetznovelle 1999,1775 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01775/index.shtml,XX,XX_1775dB
01.07.1999,RV,"Bundesgesetz über den Verkehr mit Speisesalz, Änderung",1774 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01774/index.shtml,XX,XX_1774dB
01.07.1999,RV,Bundesgesetz über die Veräußerung von unbeweglichem Bundesvermögen,1770 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01770/index.shtml,XX,XX_1770dB
01.07.1999,RV,"Familienlastenausgleichsgesetz 1967, Änderung",1767 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01767/index.shtml,XX,XX_1767dB
01.07.1999,RV,Steuerreformgesetz 2000,1766 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01766/index.shtml,XX,XX_1766dB
01.07.1999,RV,Dienstrechts-Novelle 1999,1764 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01764/index.shtml,XX,XX_1764dB
01.07.1999,RV,EWR-Psychotherapiegesetz,1759 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01759/index.shtml,XX,XX_1759dB
01.07.1999,RV,EWR-Psychologengesetz,1758 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01758/index.shtml,XX,XX_1758dB
01.07.1999,RV,Pflanzenschutzgrundsatzgesetz,1750 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01750/index.shtml,XX,XX_1750dB
01.07.1999,RV,Budgetüberschreitungsgesetz 1999,1722 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01722/index.shtml,XX,XX_1722dB
01.07.1999,RV,6. BFG-Novelle 1999,1717 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01717/index.shtml,XX,XX_1717dB
01.07.1999,RV,"Tiergesundheitsgesetz; Bangseuchen-Gesetz, Rinderleukosegesetz, Änderung",1712 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01712/index.shtml,XX,XX_1712dB
01.07.1999,RV,Eherechts-Änderungsgesetz 1999 (EheRÄG 1999),1653 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01653/index.shtml,XX,XX_1653dB
01.07.1999,RV,"Umweltinformationsgesetz, Änderung (UIG-Novelle 1999)",1652 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01652/index.shtml,XX,XX_1652dB
01.07.1999,RV,Futtermittelgesetz 1999 - FMG 1999,1648 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01648/index.shtml,XX,XX_1648dB
01.07.1999,RV,Markenrechts-Novelle 1999,1643 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01643/index.shtml,XX,XX_1643dB
01.07.1999,RV,Euro-Währungsangabengesetz - EWAG,1639 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01639/index.shtml,XX,XX_1639dB
01.07.1999,A,"Arbeitsvertragsrechts-Anpassungsgesetz, Arbeitskräfteüberlassungsgesetz u.a., Änderung",1103/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01103/index.shtml,XX,XX_1103A
01.07.1999,A,"Allgemeine Sozialversicherungsgesetz, Änderung",1102/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01102/index.shtml,XX,XX_1102A
01.07.1999,A,"Opfer des Nationalsozialismus, Änderung",1100/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01100/index.shtml,XX,XX_1100A
01.07.1999,A,"Blutsicherheitsgesetz, Änderung",1097/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01097/index.shtml,XX,XX_1097A
01.07.1999,A,Weingesetz 1985 AMA-Gesetz,1094/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01094/index.shtml,XX,XX_1094A
01.07.1999,A,"Presseförderungsgesetz, Änderung",1093/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01093/index.shtml,XX,XX_1093A
01.07.1999,A,"(Tiertransportgesetz, Führerscheingesetz u.a., Änderung",1092/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01092/index.shtml,XX,XX_1092A
01.07.1999,A,"Umweltkontrollgesetz, Änderung",1086/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01086/index.shtml,XX,XX_1086A
01.07.1999,A,"Apothekerkammergesetz, Änderung",1084/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01084/index.shtml,XX,XX_1084A
01.07.1999,A,"Patentanwaltsgesetz, Änderung",1067/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01067/index.shtml,XX,XX_1067A
01.07.1999,A,"Allgemeine bürgerliche Gesetzbuch, Forstgesetz, Änderung",1062/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01062/index.shtml,XX,XX_1062A
01.07.1999,A,(Flugunfall-Untersuchungs-Gesetz - FlUG),1048/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01048/index.shtml,XX,XX_1048A
01.07.1999,A,für ein atomfreies Österreich,989/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00989/index.shtml,XX,XX_989A
01.07.1999,A,"Bundes-Sportförderungsgesetzes, Änderung",591/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00591/index.shtml,XX,XX_591A
30.06.1999,A,"Fremdengesetz, Änderung",1079/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01079/index.shtml,XX,XX_1079A
30.06.1999,A,"Arbeitslosenversicherungsgesetz, Karenzgeldgesetz, Änderung",478/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00478/index.shtml,XX,XX_478A
18.06.1999,A,"Bundes-Verfassungsgesetz, Änderung",1169/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01169/index.shtml,XX,XX_1169A
18.06.1999,A,"Abfallwirtschaftsgesetz, Änderung (Abfallwirtschaftsgesetz-Novelle 1999)",1168/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01168/index.shtml,XX,XX_1168A
18.06.1999,A,"(Umweltverträglichkeitsprüfungsgesetz, UVP-G)",1167/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01167/index.shtml,XX,XX_1167A
18.06.1999,A,"Gewerbeordnung, Änderung",1166/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01166/index.shtml,XX,XX_1166A
18.06.1999,A,"Bundes-Sportförderungsgesetzes 1969,",1164/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01164/index.shtml,XX,XX_1164A
18.06.1999,A,"(ORF-Gesetz, ORF-G)",1157/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01157/index.shtml,XX,XX_1157A
18.06.1999,A,"Arbeitsverhältnisgesetz; Gewerbeordnung, Angestelltengesetz, Gutsangestelltengesetz u.a., Änderung; Arbeiter-Abfertigungsgesetz, Aufhebung",1155/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01155/index.shtml,XX,XX_1155A
18.06.1999,A,"Arbeitslosenversicherungsgesetz 1977,",1154/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01154/index.shtml,XX,XX_1154A
18.06.1999,A,"Gewerbeordnung, Änderung",1153/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01153/index.shtml,XX,XX_1153A
18.06.1999,A,"Bundesverfassungsgesetz, Änderung",1152/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01152/index.shtml,XX,XX_1152A
18.06.1999,A,"Strafprozeßordnung, Änderung",1149/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01149/index.shtml,XX,XX_1149A
18.06.1999,A,"Arbeitsmarktservicegesetz, Änderung",1039/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01039/index.shtml,XX,XX_1039A
18.06.1999,A,"Mutterschutzgesetz, Eltern-Karenzurlaubsgesetz, Änderung",951/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00951/index.shtml,XX,XX_951A
18.06.1999,A,"B-VG, Änderung",716/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00716/index.shtml,XX,XX_716A
18.06.1999,A,"Presseförderungsgesetz, Änderung",154/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00154/index.shtml,XX,XX_154A
18.06.1999,A,"Bundes-Verfassungsgesetz in der Fassung von 1929, Änderung",147/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00147/index.shtml,XX,XX_147A
18.06.1999,A,"Parteiengesetz, Geschäftsordnungsgesetz u.a., Änderung",146/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_00146/index.shtml,XX,XX_146A
17.06.1999,RV,Strafvollzugsnovelle 1999,1851 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01851/index.shtml,XX,XX_1851dB
17.06.1999,RV,"Arzneiwareneinfuhrgesetz, Änderung",1826 d.B.,https://www.parlament.gv.at/PAKT/VHG/XX/I/I_01826/index.shtml,XX,XX_1826dB
17.06.1999,A,"Strafgesetzbuch, Änderung",1144/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01144/index.shtml,XX,XX_1144A
17.06.1999,A,"Urlaubsgesetz, Änderung",1143/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01143/index.shtml,XX,XX_1143A
17.06.1999,A,"Rundfunkgesetz, Änderung",1142/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01142/index.shtml,XX,XX_1142A
17.06.1999,A,"Einführungsgesetz, Änderung",1141/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01141/index.shtml,XX,XX_1141A
17.06.1999,A,"Allgemeine Verwaltungsverfahrensgesetz, Änderung",1140/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01140/index.shtml,XX,XX_1140A
17.06.1999,A,"Allgemeine Verwaltungsverfahrensgesetz, Änderung",1139/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01139/index.shtml,XX,XX_1139A
17.06.1999,A,"Zivilprozeßordnung, Änderung",1138/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01138/index.shtml,XX,XX_1138A
17.06.1999,A,"Zivilprozeßordnung, Änderung",1137/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01137/index.shtml,XX,XX_1137A
17.06.1999,A,"Verwaltungsstrafgesetz, Änderung",1136/A,https://www.parlament.gv.at/PAKT/VHG/XX/A/A_01136/index.shtml,XX,XX_1136A
